"EUMIDA ID","National ID","Country Code","Institution Name","English Institution Name","Institution Name Comments","Institution Name; Reference Year","Institution Name; Data Flag","Institution Name; Data Source","Institution Name; Date Data Collection","Institution Category; National Language","Institution Category; English","Institution Category; Comments","Institution Category; Reference Year","Institution Category; Data Flag","Institution Category; Data Source","Institution Category; Date Data Collection","NUTS Region","Region; Comments","Region; Reference Year","Region; Data Flag","Region; Data Source","Region; Date Data Collection","Legal Status","Legal Status; Comments","Legal Status; Reference Year","Legal Status; Data Flag","Legal Status; Data Source","Legal Status; Date Data Collection","Current Status Year","Current Status Year; Comments","Current Status Year; Reference Year","Current Status Year; Data Flag","Current Status Year; Data Source","Current Status Year; Date Data Collection","Foundation Year","Foundation Year; Comments","Foundation Year; Reference Year","Foundation Year; Data Flag","Foundation Year; Data Source","Foundation Year; Date Data Collection","Distance Education","Distance Education; Comments","Distance Education; Reference Year","Distance Education; Data Flag","Distance Education; Data Source","Distance Education; Date Data Collection","Research Active","Research Active; Comments","Research Active; Reference Year","Research Active; Data Flag","Research Active; Data Source","Research Active; Date Data Collection","University Hospital","University Hospital; Comments","University Hospital; Reference Year","University Hospital; Data Flag","University Hospital; Data Source","University Hospital; Date Data Collection","Education Field; General","Education Field; Education","Education Field; Humanities and Arts","Education Field; Social Sciences, Business and L aw","Education Field; Sciences","Education Field; Engineering, Manufacturing and Construction","Education Field; Agriculture","Education Field; Health and Welfare","Education Field; Services","Education Field; Comments","Education Fields; Reference Year","Education Fields; Data Flag","Education Fields; Data Source","Education Fields; Date Data Collection","Highest Degree Awarded","Highest Degree Awarded; Comments","Highest Degree; Reference Year","Highest Degree; Data Flag","Highest Degree; Data Source","Highest Degree, Date DataCollection","Doctorate Degrees Awarded","Doctorate Degrees; Comments","Doctorate Degrees Awarded; Reference Year","Doctorate Degrees Awarded; Data Flag","Doctorate Degrees Awarded; Data Source","Doctorate Degrees Awarded; Date Data Collection","Students ISCED5","Students ISCED5; Comments","Students ISCED5; Reference Year","Students ISCED5; Data Flag","Institution Students ISCED5; Data Source","Students ISCED5; Date Data Collection","International Students ISCED5","International Students ISCED5; Comments","International Students ISCED5; Reference Year","International Students ISCED5; Data Flag","International Students ISCED5; Data Source","International Students ISCED5, Date Data Collection","Students ISCED6","Students ISCED6; Comments","Students ISCED6; Reference Year","Institution Students ISCED6; Data Flag","Students ISCED6; Data Source","Students ISCED6; Date Data Collection","International Students ISCED6","International Students ISCED6; Comments","International Students ISCED6; Reference Year","International Students ISCED6; Data Flag","International Students ISCED6; Data Source","International Students ISCED6; Date Data Collection","Total Staff","Total Staff Comments","Total Staff; Reference Year","Total Staff; Data Flag","Total Staff; Data Source","Total Staff; Date Data Collection",
"PL036","PL036","PL","Akademia Wychowania Fizycznego im. Bronisława Czecha w Krakowie","Academy of Physical Education in Cracow",,2008,,"CSO & Webside",15/09/2009,"Akademia Wychowania Fizycznego","Physical Academy",,2008,,"Central Statistcs Office",10/02/2010,"PL21",,2008,,"Website",06/02/2010,"Public",,2008,,"CSO","15.09.2009",1950,,2008,,"Website",12/02/2010,1950,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"Yes",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","No","No","No","No","No","Yes","Yes",,2008,,"Website",08/02/2010,"Doctorate",,2008,,"CSO",03/04/2010,14,,2008,,"Ministry of Science and HE",30/03/2010,4629,,2008,,"CSO",30/03/2010,9,,2008,,"CSO",30/03/2010,78,,2008,,"CSO",03/04/2010,1,,2008,,"CSO",02/04/2010,614,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL037","PL037","PL","Akademia Wychowania Fizycznego im. Eugeniusza Piaseckiego w Poznaniu","The Eugeniusz Piasecki University School of Physical Education in Poznań",,2008,,"CSO & Webside",15/09/2009,"Akademia Wychowania Fizycznego","Physical Academy",,2008,,"Central Statistcs Office",10/02/2010,"PL41",,2008,,"Website",06/02/2010,"Public",,2008,,"CSO","15.09.2009",1950,,2008,,"Website",12/02/2010,1950,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"Yes",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","No","No","No","No","No","Yes","Yes",,2008,,"Website",08/02/2010,"Doctorate",,2008,,"CSO",03/04/2010,21,,2008,,"Ministry of Science and HE",30/03/2010,4880,,2008,,"CSO",30/03/2010,20,,2008,,"CSO",30/03/2010,72,,2008,,"CSO",03/04/2010,0,,2008,,"CSO",02/04/2010,648,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL038","PL038","PL","Akademia Wychowania Fizycznego im. Jerzego Kukuczki w Katowicach","Academy of Physical Education in Katowice",,2008,,"CSO & Webside",15/09/2009,"Akademia Wychowania Fizycznego","Physical Academy",,2008,,"Central Statistcs Office",10/02/2010,"PL22",,2008,,"Website",06/02/2010,"Public",,2008,,"CSO","15.09.2009",1970,,2008,,"Website",12/02/2010,1970,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"Yes",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","No","Yes","No","No","No","Yes","No",,2008,,"Website",08/02/2010,"Doctorate",,2008,,"CSO",03/04/2010,11,,2008,,"Ministry of Science and HE",30/03/2010,5107,,2008,,"CSO",30/03/2010,1,,2008,,"CSO",30/03/2010,66,,2008,,"CSO",03/04/2010,0,,2008,,"CSO",02/04/2010,390,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL039","PL039","PL","Akademia Wychowania Fizycznego im. Józefa Piłsudskiego w Warszawie","Academy of Physical Education in Warsaw",,2008,,"CSO & Webside",15/09/2009,"Akademia Wychowania Fizycznego","Physical Academy",,2008,,"Central Statistcs Office",10/02/2010,"PL12",,2008,,"Website",06/02/2010,"Public",,2008,,"CSO","15.09.2009",1929,,2008,,"Website",12/02/2010,1929,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"Yes",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","No","No","No","No","No","Yes","Yes",,2008,,"Website",08/02/2010,"Doctorate",,2008,,"CSO",03/04/2010,23,,2008,,"Ministry of Science and HE",30/03/2010,5843,,2008,,"CSO",30/03/2010,19,,2008,,"CSO",30/03/2010,108,,2008,,"CSO",03/04/2010,0,,2008,,"CSO",02/04/2010,828,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL040","PL040","PL","Akademia Wychowania Fizycznego we Wrocławiu","Academy of Physical Education in Wrocław",,2008,,"CSO & Webside",15/09/2009,"Akademia Wychowania Fizycznego","Physical Academy",,2008,,"Central Statistcs Office",10/02/2010,"PL51",,2008,,"Website",06/02/2010,"Public",,2008,,"CSO","15.09.2009",1946,,2008,,"Website",12/02/2010,1946,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"Yes",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","No","No","No","No","No","Yes","Yes",,2008,,"Website",08/02/2010,"Doctorate",,2008,,"CSO",03/04/2010,16,,2008,,"Ministry of Science and HE",30/03/2010,3977,,2008,,"CSO",30/03/2010,20,,2008,,"CSO",30/03/2010,154,,2008,,"CSO",03/04/2010,0,,2008,,"CSO",02/04/2010,588,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL041","PL041","PL","ALMAMER Wyższa Szkoła Ekonomiczna w Warszawie","Almamer University of Economics in Warsaw",,2008,,"CSO & Webside",15/09/2009,"Wyższa Szkoła Ekonomiczna","Academy of Economics",,2008,,"Central Statistcs Office",10/02/2010,"PL12",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",1994,,2008,,"Website",12/02/2010,1994,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","No","No","Yes","No","No","No","No","Yes",,2008,,"Website",08/02/2010,"Master or pre-Bologna equivalent",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,6095,,2008,,"CSO",30/03/2010,29,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,247,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL042","PL042","PL","Ateneum - Szkoła Wyższa w Gdańsku","""Ateneum"" Higher School in Gdańsk",,2008,,"CSO & Webside",15/09/2009,"Pozostałe szkoły wyższe","Other Higher Education Institution",,2008,,"Central Statistcs Office",10/02/2010,"PL63",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",2004,,2008,,"Website",12/02/2010,2004,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","No","Yes","No","No","No","No","No",,2008,,"Website",08/02/2010,"Master or pre-Bologna equivalent",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,2600,,2008,,"CSO",30/03/2010,4,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,78,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL043","PL043","PL","Bałtycka Wyższa Szkoła Humunistyczna w Koszalinie","Baltic Higher School of Humanistic Sciences in Koszalin",,2008,,"CSO & Webside",15/09/2009,"Pozostałe szkoły wyższe","Other Higher Education Institution",,2008,,"Central Statistcs Office",10/02/2010,"PL42",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",1994,,2008,,"Website",12/02/2010,1994,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","No","Yes","No","No","No","No","No",,2008,,"Website",08/02/2010,"Master or pre-Bologna equivalent",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,1503,,2008,,"CSO",30/03/2010,0,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,80,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL044","PL044","PL","Beskidzka Wyższa Szkoła Umiejętności w Żywcu","Beskidy Higher School of Tourism in Żywiec",,2008,,"CSO & Webside",15/09/2009,"Pozostałe szkoły wyższe","Other Higher Education Institution",,2008,,"Central Statistcs Office",10/02/2010,"PL22",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",2000,,2008,,"Website",12/02/2010,2000,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","Yes","Yes","No","No","No","Yes","Yes",,2008,,"Website",08/02/2010,"Bachelor",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,1504,,2008,,"CSO",30/03/2010,1,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,86,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL045","PL045","PL","Bielska Wyższa Szkoła im. I. Tyszkiewicza w Bielsku -Białej","International School of Business, Design and Technology in Bielsko-Biała",,2008,,"CSO & Webside",15/09/2009,"Wyższa Szkoła Ekonomiczna","Academy of Economics",,2008,,"Central Statistcs Office",10/02/2010,"PL22",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",1994,,2008,,"Website",12/02/2010,1994,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"Website",08/02/2010,"Bachelor",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,915,,2008,,"CSO",30/03/2010,1,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,67,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL046","PL046","PL","Chrześcijańska Akademia Teologiczna w Warszawie","Christian Theological Academy in Warsaw",,2008,,"CSO & Webside",15/09/2009,"Wyższa Szkoła Teologiczna","Theological Academy",,2008,,"Central Statistcs Office",10/02/2010,"PL12",,2008,,"Website",06/02/2010,"Public",,2008,,"CSO","15.09.2009",1954,,2008,,"Website",12/02/2010,1954,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","Yes","No","No","No","No","No","No",,2008,,"Website",08/02/2010,"Doctorate",,2008,,"CSO",03/04/2010,2,,2008,,"Ministry of Science and HE",30/03/2010,695,,2008,,"CSO",30/03/2010,31,,2008,,"CSO",30/03/2010,80,,2008,,"CSO",03/04/2010,0,,2008,,"CSO",02/04/2010,96,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL047","PL047","PL","Collegium Civitas w Warszawie","Collegium Civitas in Warsaw",,2008,,"CSO & Webside",15/09/2009,"Pozostałe szkoły wyższe","Other Higher Education Institution",,2008,,"Central Statistcs Office",10/02/2010,"PL12",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",1997,,2008,,"Website",12/02/2010,1997,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","No","Yes","Yes","No","No","No","No","No",,2008,,"Website",08/02/2010,"Doctorate",,2008,,"CSO",03/04/2010,1,,2008,,"Ministry of Science and HE",30/03/2010,1486,,2008,,"CSO",30/03/2010,80,,2008,,"CSO",30/03/2010,0,"Zero students ISCED 6 is correct for this institution. Some HEIs in Poland are awarding doctorates but there is no PhD students. There are two ways leading to PhD in Poland: 1.  PhD study (III level of Bologna) or  2. Without PhD study ( exams+ thesis+ de",2008,,"CSO",03/04/2010,0,,2008,,"CSO",02/04/2010,84,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL048","PL048","PL","Collegium Varsoviense w Warszawie","Collegium Varsoviense in Warsaw",,2008,,"CSO & Webside",15/09/2009,"Pozostałe szkoły wyższe","Other Higher Education Institution",,2008,,"Central Statistcs Office",10/02/2010,"PL12",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",2001,,2008,,"Website",12/02/2010,2001,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","No","No","Yes","Yes","Yes","No","Yes","No",,2008,,"Website",08/02/2010,"Bachelor",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,944,,2008,,"CSO",30/03/2010,3,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,48,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL049","PL049","PL","Dolnośląska Szkoła Wyższa we Wrocławiu","University of Lower Silesia",,2008,,"CSO & Webside",15/09/2009,"Wyższa Szkoła Pedagogiczna","Teacher Education School",,2008,,"Central Statistcs Office",10/02/2010,"PL51",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",1997,,2008,,"Website",12/02/2010,1997,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","No","Yes","No","No","No","No","No",,2008,,"Website",08/02/2010,"Doctorate",,2008,,"CSO",03/04/2010,3,,2008,,"Ministry of Science and HE",30/03/2010,7475,,2008,,"CSO",30/03/2010,17,,2008,,"CSO",30/03/2010,0,"Zero students ISCED 6 is correct for this institution. Some HEIs in Poland are awarding doctorates but there is no PhD students. There are two ways leading to PhD in Poland: 1.  PhD study (III level of Bologna) or  2. Without PhD study ( exams+ thesis+ de",2008,,"CSO",03/04/2010,0,,2008,,"CSO",02/04/2010,246,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL050","PL050","PL","Dolnośląska Wyższa Szkoła Przedsiębiorczości i Techniki w Polkowicach","Lower Silesian College of Entrepreneurship and Technology in Polkowice",,2008,,"CSO & Webside",15/09/2009,"Pozostałe szkoły wyższe","Other Higher Education Institution",,2008,,"Central Statistcs Office",10/02/2010,"PL51",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",2002,,2008,,"Website",12/02/2010,2002,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","No","No","Yes","Yes","No","No","No","No",,2008,,"Website",08/02/2010,"Bachelor",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,363,,2008,,"CSO",30/03/2010,0,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,62,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL051","PL051","PL","Dolnośląska Wyższa Szkoła Służb Publicznych ""ASESOR""  we Wrocławiu","Lower Silesian College of Public Services ""Asesor"" in Wrocław",,2008,,"CSO & Webside",15/09/2009,"Pozostałe szkoły wyższe","Other Higher Education Institution",,2008,,"Central Statistcs Office",10/02/2010,"PL51",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",2000,,2008,,"Website",12/02/2010,2000,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"Website",08/02/2010,"Bachelor",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,1197,,2008,,"CSO",30/03/2010,2,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,56,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL052","PL052","PL","Elbląska Uczelnia Humanistyczno-Ekonomiczna w Elblągu","The Elblag University of Humanities and Economy",,2008,,"CSO & Webside",15/09/2009,"Pozostałe szkoły wyższe","Other Higher Education Institution",,2008,,"Central Statistcs Office",10/02/2010,"PL62",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",2001,,2008,,"Website",12/02/2010,2001,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","No","Yes","No","No","No","Yes","No",,2008,,"Website",08/02/2010,"Master or pre-Bologna equivalent",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,3068,,2008,,"CSO",30/03/2010,0,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,137,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL053","PL053","PL","Europejska Akademia Sztuki w Warszawie","European Academy of Arts in Warsaw",,2008,,"CSO & Webside",15/09/2009,"Wyższa Szkoła Artystyczna","Fine Art Academy",,2008,,"Central Statistcs Office",10/02/2010,"PL12",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",1992,,2008,,"Website",12/02/2010,1992,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","No","Yes","No","No","No","No","No","No",,2008,,"Website",08/02/2010,"Bachelor",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,127,,2008,,"CSO",30/03/2010,2,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,20,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL054","PL054","PL","Europejska Szkoła Hotelarstwa, Turystyki i Przedsiębiorczości - Szkoła Wyższa w Sopocie","Higher School of Physical Education and Tourism in Sopot",,2008,,"CSO & Webside",15/09/2009,"Pozostałe szkoły wyższe","Other Higher Education Institution",,2008,,"Central Statistcs Office",10/02/2010,"PL63",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",2002,,2008,,"Website",12/02/2010,2002,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","Yes","No","No","No","No","No","No","Yes",,2008,,"Website",08/02/2010,"Bachelor",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,1036,,2008,,"CSO",30/03/2010,3,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,22,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL055","PL055","PL","Europejska Wyższa Szkoła Informatyczno-Ekonomiczna w Warszawie","European Higher School of Information Technology and Economics in Warsaw",,2008,,"CSO & Webside",15/09/2009,"Pozostałe szkoły wyższe","Other Higher Education Institution",,2008,,"Central Statistcs Office",10/02/2010,"PL12",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",2007,,2008,,"Website",12/02/2010,2007,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","No","No","Yes","Yes","No","No","No","No",,2008,,"Website",08/02/2010,"Bachelor",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,418,,2008,,"CSO",30/03/2010,0,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,14,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL056","PL056","PL","Europejska Wyższa Szkoła Prawa i Administracji w Warszawie","European School of Law and Administration in Warsaw",,2008,,"CSO & Webside",15/09/2009,"Wyższa Szkoła Ekonomiczna","Academy of Economics",,2008,,"Central Statistcs Office",10/02/2010,"PL12",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",1997,,2008,,"Website",12/02/2010,1997,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","No","Yes","Yes","No","No","No","No","No",,2008,,"Website",08/02/2010,"Bachelor",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,1178,,2008,,"CSO",30/03/2010,48,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,37,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL057","PL057","PL","Ewangelikalna Wyższa Szkoła Teologiczna we Wrocławiu","Evangelical School of Theology in Wrocław",,2008,,"CSO & Webside",15/09/2009,"Wyższa Szkoła Teologiczna","Theological Academy",,2008,,"Central Statistcs Office",10/02/2010,"PL51",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",2006,,2008,,"Website",12/02/2010,2006,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","No","Yes","No","No","No","No","No","No",,2008,,"Website",08/02/2010,"Bachelor",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,61,,2008,,"CSO",30/03/2010,0,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,22,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
"PL058","PL058","PL","Gdańska Wyższa Szkoła Administracji w Gdańsku","Gdansk College of Administration",,2008,,"CSO & Webside",15/09/2009,"Pozostałe szkoły wyższe","Other Higher Education Institution",,2008,,"Central Statistcs Office",10/02/2010,"PL63",,2008,,"Website",06/02/2010,"Private",,2008,,"CSO","15.09.2009",2002,,2008,,"Website",12/02/2010,2002,,2008,,"Webside",12/02/2010,,"Data unavailable",2008,"Not available",,,"No",,2008,,"CSO",30/03/2010,"No",,2008,,"Website",06/02/2010,"No","No","No","Yes","No","No","No","No","No",,2008,,"Website",08/02/2010,"Bachelor",,2008,,"CSO",03/04/2010,,,2008,"Not applicable","Ministry of Science and HE",30/03/2010,1041,,2008,,"CSO",30/03/2010,1,,2008,,"CSO",30/03/2010,,,2008,"Not applicable","CSO",03/04/2010,,,2008,"Not applicable","CSO",02/04/2010,46,"Full time+1/2 part time (CSO have exact data but they are unavailable)",2008,,"Ministry of Science and Education",03/04/2010,
